tagname	cur_value	time	gw
SA4012-IC4-001	3722.64679417518	2026-01-13 01:07:00.213	1
SA4012-IC5-001	46516.7841012007	2026-01-13 01:07:00.213	1
SA4012-N2-001	58715.2681271506	2026-01-13 01:07:00.213	1
SA4012-NC4-001	97887.6254265491	2026-01-13 01:07:00.213	1
SA4012-NC5-001	13346.7541774234	2026-01-13 01:07:00.213	1
SA4012-SG-001	50653.0858288798	2026-01-13 01:07:00.213	1
SA4012-TR-001A	5191.20567051792	2026-01-13 01:07:00.213	1
SA4012-TR-001B	52641.8261930851	2026-01-13 01:07:00.213	1
SA4012-TR-001C	24071.0793325131	2026-01-13 01:07:00.213	1
SA4012-WOB-001	94599.6768864857	2026-01-13 01:07:00.213	1
SA402-CEFR-020A	1654.48650408772	2026-01-13 01:07:00.213	1
SA402-CEFR-020B	73918.0636711656	2026-01-13 01:07:00.213	1
SA402-DET-020A	81659.1060166922	2026-01-13 01:07:00.213	1
SA402-DET-020B	17820.465776227	2026-01-13 01:07:00.213	1
SA402-DNT-020A	93305.9572243173	2026-01-13 01:07:00.213	1
SA402-DNT-020B	84161.3409311743	2026-01-13 01:07:00.213	1
SA402-FR-020	74709.6354952512	2026-01-13 01:07:00.213	1
SA402-FR-020A	37807.3402107827	2026-01-13 01:07:00.213	1
SA402-FR-020B	26683.5187798233	2026-01-13 01:07:00.213	1
SA403-C1-001	48249.3260159931	2026-01-13 01:07:00.213	1
SA403-C2-001	73983.748821793	2026-01-13 01:07:00.213	1
SA403-C3-001	37891.1791677879	2026-01-13 01:07:00.213	1
SA403-C6P-001	91402.2391274132	2026-01-13 01:07:00.213	1
SA403-CO2-001	52268.7744000215	2026-01-13 01:07:00.213	1
SA403-DET-001A	93535.1936524468	2026-01-13 01:07:00.213	1
SA403-DET-001B	53301.6438100827	2026-01-13 01:07:00.213	1
SA403-DET-001C	14892.5044515584	2026-01-13 01:07:00.213	1
SA403-DET-001D	81454.5860082865	2026-01-13 01:07:00.213	1
SA403-DNTS-001A	25532.1315494426	2026-01-13 01:07:00.213	1
SA403-DNTS-001B	95111.3530209653	2026-01-13 01:07:00.213	1
SA403-DNTS-001C	57904.9360883885	2026-01-13 01:07:00.213	1
SA403-DNTS-001D	85787.2055771692	2026-01-13 01:07:00.213	1
SA403-EFR-001A	93945.3149235524	2026-01-13 01:07:00.213	1
SA403-EFR-001B	93433.8919345717	2026-01-13 01:07:00.213	1
SA403-EFR-001C	8056.04043710116	2026-01-13 01:07:00.213	1
SA403-EFR-001D	30819.2114126435	2026-01-13 01:07:00.213	1
SA403-FR-001	47105.1517737817	2026-01-13 01:07:00.213	1
SA403-FRS-001A	35240.4367159887	2026-01-13 01:07:00.213	1
SA403-FRS-001B	29271.166177001	2026-01-13 01:07:00.213	1
SA403-FRS-001C	11499.9325559472	2026-01-13 01:07:00.213	1
SA403-FRS-001D	15062.3621079899	2026-01-13 01:07:00.213	1
SA403-GHV-001	953.919665612946	2026-01-13 01:07:00.213	1
SA403-IC4-001	60610.3386858227	2026-01-13 01:07:00.213	1
SA403-IC5-001	86387.7798530307	2026-01-13 01:07:00.213	1
SA403-N2-001	33845.7440325229	2026-01-13 01:07:00.213	1
SA403-NC4-001	76327.2609505628	2026-01-13 01:07:00.213	1
SA403-NC5-001	31074.1786473523	2026-01-13 01:07:00.213	1
SA403-SG-001	58312.0534805978	2026-01-13 01:07:00.213	1
SA403-WOB-001	58421.370430514	2026-01-13 01:07:00.213	1
SA4101-DET-0910A	32778.052284856	2026-01-13 01:07:00.213	1
SA4101-DET-0910B	80755.4455504393	2026-01-13 01:07:00.213	1
SA4101-DET-0930A	81549.6788158413	2026-01-13 01:07:00.213	1
SA4101-DET-0930B	8077.19893662385	2026-01-13 01:07:00.213	1
SA4101-DNTS0910A	20779.4452355357	2026-01-13 01:07:00.213	1
SA4101-DNTS0910B	21015.1111935456	2026-01-13 01:07:00.213	1
SA4101-DNTS0930A	42010.9181546975	2026-01-13 01:07:00.213	1
SA4101-DNTS0930B	46066.8989906104	2026-01-13 01:07:00.213	1
SA4101-EFR-0910A	94806.7955329898	2026-01-13 01:07:00.213	1
SA4101-EFR-0910B	30309.9626211417	2026-01-13 01:07:00.213	1
SA4101-EFR-0930A	92742.8564392278	2026-01-13 01:07:00.213	1
SA4101-EFR-0930B	13780.7031475286	2026-01-13 01:07:00.213	1
SA4101-FRS-0910A	69366.2545388846	2026-01-13 01:07:00.213	1
SA4101-FRS-0910B	82297.6992035721	2026-01-13 01:07:00.213	1
SA4101-FRS-0930A	85178.3805247454	2026-01-13 01:07:00.213	1
SA4101-FRS-0930B	73941.9644127091	2026-01-13 01:07:00.213	1
SA4103-DET-0322A	91100.2969415756	2026-01-13 01:07:00.213	1
SA4103-DET-0322B	27289.4442845995	2026-01-13 01:07:00.213	1
SA4103-DET-0322C	95140.4084854524	2026-01-13 01:07:00.213	1
SA4103-DET-0322D	19476.4062687176	2026-01-13 01:07:00.213	1
SA4103-DET0405A	43652.0904511305	2026-01-13 01:07:00.213	1
SA4103-DET0405B	16577.4090745411	2026-01-13 01:07:00.213	1
SA4103-DNTS0322A	37402.3519472137	2026-01-13 01:07:00.213	1
SA4103-DNTS0322B	21512.8285420919	2026-01-13 01:07:00.213	1
SA4103-DNTS0322C	93266.5064960329	2026-01-13 01:07:00.213	1
SA4103-DNTS0322D	90822.6561056539	2026-01-13 01:07:00.213	1
SA4103-EFR-0322A	30609.3823280555	2026-01-13 01:07:00.213	1
SA4103-EFR-0322B	97503.3212128353	2026-01-13 01:07:00.213	1
SA4103-EFR-0322C	7719.43229914014	2026-01-13 01:07:00.213	1
SA4103-EFR-0322D	13700.9170268745	2026-01-13 01:07:00.213	1
SA4103-EFR0405A	79611.1266082708	2026-01-13 01:07:00.213	1
SA4103-EFR0405B	11232.4191058224	2026-01-13 01:07:00.213	1
SA4103-FRS-0322A	5044.39149740996	2026-01-13 01:07:00.213	1
SA4103-FRS-0322B	72801.197461779	2026-01-13 01:07:00.213	1
SA4103-FRS-0322C	27849.1279901329	2026-01-13 01:07:00.213	1
SA4103-FRS-0322D	34747.9094800614	2026-01-13 01:07:00.213	1
SA4103-FRS0405A	2633.15295671405	2026-01-13 01:07:00.213	1
SA4103-FRS0405B	100000.971590114	2026-01-13 01:07:00.213	1
SA4103DNTS0405A	97326.9518868686	2026-01-13 01:07:00.213	1
SA4103DNTS0405B	97210.5032022644	2026-01-13 01:07:00.213	1
SA4200-PIC-419	59780.2166533677	2026-01-13 01:07:00.213	1
SA4200-PIC-473	939.811625762046	2026-01-13 01:07:00.213	1
SA440-C1-002	98573.9721642497	2026-01-13 01:07:00.213	1
SA440-C2-002	59829.1023931916	2026-01-13 01:07:00.213	1
SA440-C3-002	14213.3742533075	2026-01-13 01:07:00.213	1
SA440-C6P-002	82831.8570539789	2026-01-13 01:07:00.213	1
SA440-CO2-002	4925.9226586393	2026-01-13 01:07:00.213	1
SA440-DET-004A	49515.8259194626	2026-01-13 01:07:00.213	1
SA440-DET-004B	78542.2091201553	2026-01-13 01:07:00.213	1
SA440-DET-005A	61337.0267481636	2026-01-13 01:07:00.213	1
SA440-DET-005B	65989.2399928934	2026-01-13 01:07:00.213	1
SA440-DET-005C	30462.1832909325	2026-01-13 01:07:00.213	1
SA440-DET-015A	69002.2287455553	2026-01-13 01:07:00.213	1
SA440-DET-015B	70004.9946324903	2026-01-13 01:07:00.213	1
SA440-DNTS-004A	52925.1382038461	2026-01-13 01:07:00.213	1
SA440-DNTS-004B	90935.5624108811	2026-01-13 01:07:00.213	1
SA440-DNTS-005A	84737.0168346486	2026-01-13 01:07:00.213	1
SA440-DNTS-005B	84663.3007546916	2026-01-13 01:07:00.213	1
SA440-DNTS-005C	71178.6338678525	2026-01-13 01:07:00.213	1
SA440-DNTS-015A	45962.1167044165	2026-01-13 01:07:00.213	1
SA440-DNTS-015B	32187.1418093483	2026-01-13 01:07:00.213	1
SA440-EFR-004A	62599.2860571975	2026-01-13 01:07:00.213	1
SA440-EFR-004B	80625.1964134058	2026-01-13 01:07:00.213	1
SA440-EFR-005A	84104.2862835396	2026-01-13 01:07:00.213	1
SA440-EFR-005B	48794.1362075018	2026-01-13 01:07:00.213	1
SA440-EFR-005C	18223.8455880888	2026-01-13 01:07:00.213	1
SA440-EFR-015A	24367.6528201862	2026-01-13 01:07:00.213	1
SA440-EFR-015B	59776.1191442777	2026-01-13 01:07:00.213	1
SA440-FRS-004A	57864.5737911615	2026-01-13 01:07:00.213	1
SA440-FRS-004B	98922.3683288449	2026-01-13 01:07:00.213	1
SA440-FRS-005A	2229.57064330039	2026-01-13 01:07:00.213	1
SA440-FRS-005B	20352.6027721604	2026-01-13 01:07:00.213	1
SA440-FRS-005C	86568.1876003335	2026-01-13 01:07:00.213	1
SA440-FRS-015A	84270.384151012	2026-01-13 01:07:00.213	1
SA440-FRS-015B	32840.0175522453	2026-01-13 01:07:00.213	1
SA440-HV-002	951.462506039815	2026-01-13 01:07:00.213	1
SA440-IC4-002	16549.6857831269	2026-01-13 01:07:00.213	1
SA440-IC5-002	61640.3195612546	2026-01-13 01:07:00.213	1
SA440-N2-002	99211.2727696365	2026-01-13 01:07:00.213	1
SA440-NC4-002	7348.6131752714	2026-01-13 01:07:00.213	1
SA440-SGR-002	49175.7255508643	2026-01-13 01:07:00.213	1
SA440-TR-005A	57207.6153956145	2026-01-13 01:07:00.213	1
SA440-TR-005B	78837.7590544269	2026-01-13 01:07:00.213	1
SA440-TR-005C	77797.5494959002	2026-01-13 01:07:00.213	1
SA445-C1-001	96279.1168551566	2026-01-13 01:07:00.213	1
SA445-C2-001	47136.608868329	2026-01-13 01:07:00.213	1
SA445-C3-001	18805.9372130995	2026-01-13 01:07:00.213	1
SA445-C6P-001	11160.3190231386	2026-01-13 01:07:00.213	1
SA445-CO2-001	16040.7531975778	2026-01-13 01:07:00.213	1
SA445-IC4-001	48415.8164808908	2026-01-13 01:07:00.213	1
SA445-IC5-001	2428.52660039825	2026-01-13 01:07:00.213	1
SA445-N2-001	2175.11183717911	2026-01-13 01:07:00.213	1
SA445-NC4-001	48855.9801830368	2026-01-13 01:07:00.213	1
SA445-NC5-001	38611.082578526	2026-01-13 01:07:00.213	1
SA445-SG-001	97260.1131194872	2026-01-13 01:07:00.213	1
SA445-WI-001	59776.0286631147	2026-01-13 01:07:00.213	1
SA4450-C1-702	42149.2850949414	2026-01-13 01:07:00.213	1
SA4450-C2-702	47211.7200757076	2026-01-13 01:07:00.213	1
SA4450-C3-702	83515.8598531248	2026-01-13 01:07:00.213	1
SA4450-C6-702	71635.1067418529	2026-01-13 01:07:00.213	1
SA4450-CO2-702	70759.1057318166	2026-01-13 01:07:00.213	1
SA4450-DNTS-710A	35314.7413798005	2026-01-13 01:07:00.213	1
SA4450-DNTS-710B	43493.149289809	2026-01-13 01:07:00.213	1
SA4450-DNTS-745A	23598.9001894464	2026-01-13 01:07:00.213	1
SA4450-DNTS-745B	45767.549753653	2026-01-13 01:07:00.213	1
SA4450-EFR-710A	42325.7518983595	2026-01-13 01:07:00.213	1
SA4450-EFR-710B	27426.1481996972	2026-01-13 01:07:00.213	1
SA4450-EFR-745A	91764.1322802793	2026-01-13 01:07:00.213	1
SA4450-EFR-745B	28574.4149084316	2026-01-13 01:07:00.213	1
SA4450-ENTR-710A	71381.2364509233	2026-01-13 01:07:00.213	1
SA4450-ENTR-710B	83215.7571248163	2026-01-13 01:07:00.213	1
SA4450-ENTR-745A	91075.6282182788	2026-01-13 01:07:00.213	1
SA4450-ENTR-745B	69216.9287184772	2026-01-13 01:07:00.213	1
SA4450-FQI-710	60739.4696515546	2026-01-13 01:07:00.213	1
SA4450-FQI-711	66425.2869538519	2026-01-13 01:07:00.213	1
SA4450-FQI-712	27841.3074498056	2026-01-13 01:07:00.213	1
SA4450-FQI-713	69670.8277461537	2026-01-13 01:07:00.213	1
SA4450-FQI-745	87765.7843808646	2026-01-13 01:07:00.213	1
SA4450-FQI-746	22867.5227151791	2026-01-13 01:07:00.213	1
SA4450-FRS-710A	61647.3082239225	2026-01-13 01:07:00.213	1
SA4450-FRS-710B	23089.7434356941	2026-01-13 01:07:00.213	1
SA4450-FRS-745A	91993.1588048087	2026-01-13 01:07:00.213	1
SA4450-FRS-745B	90377.4614245428	2026-01-13 01:07:00.213	1
SA4450-HGD-702	4507.62881215244	2026-01-13 01:07:00.213	1
SA4450-HGS-702	13052.4310390382	2026-01-13 01:07:00.213	1
SA4450-IC4-702	60721.6384899439	2026-01-13 01:07:00.213	1
SA4450-IC5-702	63503.9748868884	2026-01-13 01:07:00.213	1
SA4450-N2-702	58716.0099635629	2026-01-13 01:07:00.213	1
SA4450-NC4-702	90401.4607160526	2026-01-13 01:07:00.213	1
SA4450-NC5-702	22235.6819375406	2026-01-13 01:07:00.213	1
SA4450-PIA-701	5408.19173995879	2026-01-13 01:07:00.213	1
SA4450-PIA-714	74843.0501073006	2026-01-13 01:07:00.213	1
SA4450-PIA-715	43747.1491271428	2026-01-13 01:07:00.213	1
SA4450-PIA-737	63856.2210042666	2026-01-13 01:07:00.213	1
SA4450-PIA-739	9098.12711333061	2026-01-13 01:07:00.213	1
SA4450-SG-702	86721.5904399061	2026-01-13 01:07:00.213	1
SA4450-TI-710B	45294.3947724095	2026-01-13 01:07:00.213	1
SA4450-TI-712A	63589.8333021041	2026-01-13 01:07:00.213	1
SA4450-TI-712B	6314.43451330459	2026-01-13 01:07:00.213	1
SA4450-WOB-702	57964.6987396507	2026-01-13 01:07:00.213	1
SA4450ADTR712A	87487.617500395	2026-01-13 01:07:00.213	1
SA4450ADTR712B	94901.6894512418	2026-01-13 01:07:00.213	1
SA4450ENTR712A	17309.0706938426	2026-01-13 01:07:00.213	1
SA4450ENTR712B	65485.8499376407	2026-01-13 01:07:00.213	1
SA4450SFRR712A	39155.5036408043	2026-01-13 01:07:00.213	1
SA4450SFRR712B	57127.0258007341	2026-01-13 01:07:00.213	1
SA4457-C1-001	67709.0102466929	2026-01-13 01:07:00.213	1
SA4457-C2-001	63394.170357126	2026-01-13 01:07:00.213	1
SA4457-C3-001	8793.90554983044	2026-01-13 01:07:00.213	1
SA4457-C6P-001	71884.6958310315	2026-01-13 01:07:00.213	1
SA4457-CO2-001	45022.1334202548	2026-01-13 01:07:00.213	1
SA4457-DET-0101A	59901.9879734117	2026-01-13 01:07:00.213	1
SA4457-DET-0101B	48911.2192144694	2026-01-13 01:07:00.213	1
SA4457-DNTS0101A	43667.4562765644	2026-01-13 01:07:00.213	1
SA4457-DNTS0101B	43089.2856240066	2026-01-13 01:07:00.213	1
SA4457-EFR-0101A	73645.7728366736	2026-01-13 01:07:00.213	1
SA4457-EFR-0101B	14946.6526186697	2026-01-13 01:07:00.213	1
SA4457-FRS-0101A	5320.27213370175	2026-01-13 01:07:00.213	1
SA4457-FRS-0101B	28868.9572840673	2026-01-13 01:07:00.213	1
SA4457-HGS-001	17900.2235096658	2026-01-13 01:07:00.213	1
SA4457-IC4-001	36014.5754353963	2026-01-13 01:07:00.213	1
SA4457-IC5-001	71912.8953591311	2026-01-13 01:07:00.213	1
SA4457-N2-001	1163.54816347947	2026-01-13 01:07:00.213	1
SA4457-NC4-001	35868.455953699	2026-01-13 01:07:00.213	1
SA4457-NC5-001	42197.3345496157	2026-01-13 01:07:00.213	1
SA4457-SG-001	84194.6231433464	2026-01-13 01:07:00.213	1
SA4457-WOB-001	38393.5065093184	2026-01-13 01:07:00.213	1
SA4470-C1-003	97859.3201185885	2026-01-13 01:07:00.213	1
SA4470-C2-003	80979.3015770291	2026-01-13 01:07:00.213	1
SA4470-C3-003	3622.70582805596	2026-01-13 01:07:00.213	1
SA4470-C6P-003	38763.5521286471	2026-01-13 01:07:00.213	1
SA4470-CO2-003	79510.7850782051	2026-01-13 01:07:00.213	1
SA4470-GHS-003	93288.9779674647	2026-01-13 01:07:00.213	1
SA4470-IC4-003	43970.7030957203	2026-01-13 01:07:00.213	1
SA4470-IC5-003	92815.4510453099	2026-01-13 01:07:00.213	1
SA4470-N2-003	56427.8960996948	2026-01-13 01:07:00.213	1
SA4470-NC4-003	82119.8534273623	2026-01-13 01:07:00.213	1
SA4470-NC5-003	39817.1233916487	2026-01-13 01:07:00.213	1
SA4470-SG-003	58940.0883247067	2026-01-13 01:07:00.213	1
SA4470-WI-003	44848.5723730425	2026-01-13 01:07:00.213	1
SA4471-DET-0207A	58454.0442283266	2026-01-13 01:07:00.213	1
SA4471-DET-0207B	25241.7574031572	2026-01-13 01:07:00.213	1
SA4471-DNTS0207A	41911.8264585903	2026-01-13 01:07:00.213	1
SA4471-DNTS0207B	92754.748198187	2026-01-13 01:07:00.213	1
SA4471-EFR-0207A	83954.5104931756	2026-01-13 01:07:00.213	1
SA4471-EFR-0207B	84960.8553231352	2026-01-13 01:07:00.213	1
SA4471-FRS-0207A	8795.00137087339	2026-01-13 01:07:00.213	1
SA4471-FRS-0207B	27591.9981404832	2026-01-13 01:07:00.213	1
SA4472-DET-0101A	10837.7118680358	2026-01-13 01:07:00.213	1
SA4472-DET-0101B	25276.4714405341	2026-01-13 01:07:00.213	1
SA4472-DET-0206A	1445.51848909304	2026-01-13 01:07:00.213	1
SA4472-DET-0206B	65545.3481303091	2026-01-13 01:07:00.213	1
SA4472-DET-0206C	65877.1504136747	2026-01-13 01:07:00.213	1
SA4472-DET-0206D	40402.7137149639	2026-01-13 01:07:00.213	1
SA4472-DNTS0101A	33763.6133034997	2026-01-13 01:07:00.213	1
SA4472-DNTS0101B	21158.3777220719	2026-01-13 01:07:00.213	1
SA4472-DNTS0206A	70245.9559497458	2026-01-13 01:07:00.213	1
SA4472-DNTS0206B	24887.6010133493	2026-01-13 01:07:00.213	1
SA4472-DNTS0206C	22939.9098630834	2026-01-13 01:07:00.213	1
SA4472-DNTS0206D	39064.4593296114	2026-01-13 01:07:00.213	1
SA4472-EFR-0101A	98728.2199705258	2026-01-13 01:07:00.213	1
SA4472-EFR-0101B	73476.9111742286	2026-01-13 01:07:00.213	1
SA4472-EFR-0206A	43313.0785020334	2026-01-13 01:07:00.213	1
SA4472-EFR-0206B	59472.4824510702	2026-01-13 01:07:00.213	1
SA4472-EFR-0206C	15525.3971693273	2026-01-13 01:07:00.213	1
SA4472-EFR-0206D	49985.9723128625	2026-01-13 01:07:00.213	1
SA4472-FRS-0101A	45950.5338022707	2026-01-13 01:07:00.213	1
SA4472-FRS-0101B	32238.4113145043	2026-01-13 01:07:00.213	1
SA4472-FRS-0206A	26407.2894158987	2026-01-13 01:07:00.213	1
SA4472-FRS-0206B	78378.0204444719	2026-01-13 01:07:00.213	1
SA4472-FRS-0206C	16945.3364531939	2026-01-13 01:07:00.213	1
SA4472-FRS-0206D	16409.7624929686	2026-01-13 01:07:00.213	1
SA4473-DET0108A	68289.9122589038	2026-01-13 01:07:00.213	1
SA4473-DET0108B	2563.1878268332	2026-01-13 01:07:00.213	1
SA4473-EFR0108A	70056.1072427395	2026-01-13 01:07:00.213	1
SA4473-EFR0108B	75049.5504237197	2026-01-13 01:07:00.213	1
SA4473-FRS0108A	71947.3673785148	2026-01-13 01:07:00.213	1
SA4473-FRS0108B	56115.9379369478	2026-01-13 01:07:00.213	1
SA4473DNTS0108A	70104.1544890136	2026-01-13 01:07:00.213	1
SA4473DNTS0108B	83665.8731363973	2026-01-13 01:07:00.213	1
SA4500-C1-801	61324.4090163099	2026-01-13 01:07:00.213	1
SA4500-C2-801	13326.8280026415	2026-01-13 01:07:00.213	1
SA4500-C3-801	39869.6744096804	2026-01-13 01:07:00.213	1
SA4500-C6-801	82876.7888454078	2026-01-13 01:07:00.213	1
SA4500-CO2-801	100082.171377601	2026-01-13 01:07:00.213	1
SA4500-DET-810A	52709.360472694	2026-01-13 01:07:00.213	1
SA4500-DET-810B	77294.4566229517	2026-01-13 01:07:00.213	1
SA4500-DET-810C	61994.5365910161	2026-01-13 01:07:00.213	1
SA4500-DNTS-810A	51829.8344923212	2026-01-13 01:07:00.213	1
SA4500-DNTS-810B	87440.7718476924	2026-01-13 01:07:00.213	1
SA4500-DNTS-810C	39331.2589335818	2026-01-13 01:07:00.213	1
SA4500-EFR-810A	64622.0094540399	2026-01-13 01:07:00.213	1
SA4500-EFR-810B	27837.8154057626	2026-01-13 01:07:00.213	1
SA4500-EFR-810C	45707.0301970102	2026-01-13 01:07:00.213	1
SA4500-FRS-810A	27110.0442139568	2026-01-13 01:07:00.213	1
SA4500-FRS-810B	30476.5580516703	2026-01-13 01:07:00.213	1
SA4500-FRS-810C	26605.9546767754	2026-01-13 01:07:00.213	1
SA4500-HGD-801	15987.5459393308	2026-01-13 01:07:00.213	1
SA4500-HGS-801	81764.4973696216	2026-01-13 01:07:00.213	1
SA4500-IC4-801	67868.8210805409	2026-01-13 01:07:00.213	1
SA4500-IC5-801	78609.2307011017	2026-01-13 01:07:00.213	1
SA4500-N2-801	62374.0199474586	2026-01-13 01:07:00.213	1
SA4500-NC4-801	43826.7971386921	2026-01-13 01:07:00.213	1
SA4500-NC5-801	60370.9965708451	2026-01-13 01:07:00.213	1
SA4500-PI-801	11573.2799955654	2026-01-13 01:07:00.213	1
SA4500-PI-805	51394.6138625293	2026-01-13 01:07:00.213	1
SA4500-SG-801	53720.6945518852	2026-01-13 01:07:00.213	1
SA4500-WOB-801	64076.2464585132	2026-01-13 01:07:00.213	1
SA465-FR-001A	25221.477242822	2026-01-13 01:07:00.213	1
SA465-FR-001B	45471.5877469132	2026-01-13 01:07:00.213	1
SA465-FR-001C	1658.72493907211	2026-01-13 01:07:00.213	1
SA465-FR-001D	4529.85696215548	2026-01-13 01:07:00.213	1
SA4800-FI-013	78812.2621749978	2026-01-13 01:07:00.213	1
SA4900-C1-001	49290.9610195489	2026-01-13 01:07:00.213	1
SA4900-C2-001	72196.2807912815	2026-01-13 01:07:00.213	1
SA4900-C3-001	42796.0115679671	2026-01-13 01:07:00.213	1
SA4900-C6-001	94698.2382506352	2026-01-13 01:07:00.213	1
SA4900-CO2-001	93296.9888913408	2026-01-13 01:07:00.213	1
SA4900-GCV-001	71633.9912511685	2026-01-13 01:07:00.213	1
SA4900-IC4-001	3227.76176771865	2026-01-13 01:07:00.213	1
SA4900-IC5-001	68809.3780202155	2026-01-13 01:07:00.213	1
SA4900-N2-001	92338.2795786439	2026-01-13 01:07:00.213	1
SA4900-NC4-001	19080.8626353844	2026-01-13 01:07:00.213	1
SA4900-NC5-001	56477.2753040263	2026-01-13 01:07:00.213	1
SA4900-PI-019	70256.5992314132	2026-01-13 01:07:00.213	1
SA4900-PI-020	71234.0137592922	2026-01-13 01:07:00.213	1
SA4900-WOB-001	65417.93900707	2026-01-13 01:07:00.213	1
SA4901-DET-0107A	17793.040205391	2026-01-13 01:07:00.213	1
SA4901-DET-0107B	12313.6636223132	2026-01-13 01:07:00.213	1
SA4901-DNTS0107A	23220.439587256	2026-01-13 01:07:00.213	1
SA4901-DNTS0107B	61440.9019856181	2026-01-13 01:07:00.213	1
SA4901-EFR-0107A	51562.3276589437	2026-01-13 01:07:00.213	1
SA4901-EFR-0107B	59107.1451279083	2026-01-13 01:07:00.213	1
SA4901-FRS-0107A	51805.337008417	2026-01-13 01:07:00.213	1
SA4901-FRS-0107B	10490.427724588	2026-01-13 01:07:00.213	1
SA4903-DET-009	66501.3508087643	2026-01-13 01:07:00.213	1
SA4903-DET-010	58756.5515344301	2026-01-13 01:07:00.213	1
SA4903-DNTS009	91526.9741717537	2026-01-13 01:07:00.213	1
SA4903-DNTS010	17350.3788585297	2026-01-13 01:07:00.213	1
SA4903-EFR-009	70220.4813322478	2026-01-13 01:07:00.213	1
SA4903-EFR-010	8148.74502989205	2026-01-13 01:07:00.213	1
SA4903-FR-009	43062.8571432195	2026-01-13 01:07:00.213	1
SA4903-FR-010	14766.1582280372	2026-01-13 01:07:00.213	1
SA4903-FRS-009	20964.3711779813	2026-01-13 01:07:00.213	1
SA4903-FRS-010	12405.5924714227	2026-01-13 01:07:00.213	1
SA4904-DET0107A	85406.7625654031	2026-01-13 01:07:00.213	1
SA4904-DET0107B	42601.7587257531	2026-01-13 01:07:00.213	1
SA4904-DET0206A	97897.6043190549	2026-01-13 01:07:00.213	1
SA4904-DET0206B	99684.9363931691	2026-01-13 01:07:00.213	1
SA4904-DET0306A	9318.80722620984	2026-01-13 01:07:00.213	1
SA4904-DET0306B	58707.413884815	2026-01-13 01:07:00.213	1
SA4904-DET0406A	16214.2600321041	2026-01-13 01:07:00.213	1
SA4904-DET0406B	80846.5092795103	2026-01-13 01:07:00.213	1
SA4904-DET0506A	45670.2748050875	2026-01-13 01:07:00.213	1
SA4904-DET0506B	2885.21148331571	2026-01-13 01:07:00.213	1
SA4904-EFR0107A	5176.85428402796	2026-01-13 01:07:00.213	1
SA4904-EFR0107B	14494.9459750582	2026-01-13 01:07:00.213	1
SA4904-EFR0206A	3302.52616736561	2026-01-13 01:07:00.213	1
SA4904-EFR0206B	67622.883841429	2026-01-13 01:07:00.213	1
SA4904-EFR0306A	80652.1691966186	2026-01-13 01:07:00.213	1
SA4904-EFR0306B	39585.9253731662	2026-01-13 01:07:00.213	1
SA4904-EFR0406A	53213.6083928112	2026-01-13 01:07:00.213	1
SA4904-EFR0406B	12238.4552255101	2026-01-13 01:07:00.213	1
SA4904-EFR0506A	92659.4707812499	2026-01-13 01:07:00.213	1
SA4904-EFR0506B	42403.0281306052	2026-01-13 01:07:00.213	1
SA4904-FRS0107A	29255.4167091608	2026-01-13 01:07:00.213	1
SA4904-FRS0107B	17567.2003803904	2026-01-13 01:07:00.213	1
SA4904-FRS0206A	5302.06246506029	2026-01-13 01:07:00.213	1
SA4904-FRS0206B	67956.8401486291	2026-01-13 01:07:00.213	1
SA4904-FRS0306A	32412.1379386555	2026-01-13 01:07:00.213	1
SA4904-FRS0306B	99163.6551162302	2026-01-13 01:07:00.213	1
SA4904-FRS0406A	56986.575044938	2026-01-13 01:07:00.213	1
SA4904-FRS0406B	25468.8541482036	2026-01-13 01:07:00.213	1
SA4904-FRS0506A	67453.6325781587	2026-01-13 01:07:00.213	1
SA4904-FRS0506B	53565.4518797256	2026-01-13 01:07:00.213	1
SA4904DNTS0107A	86461.1333271004	2026-01-13 01:07:00.213	1
SA4904DNTS0107B	39501.5499480903	2026-01-13 01:07:00.213	1
SA4904DNTS0206A	65031.8898010255	2026-01-13 01:07:00.213	1
SA4904DNTS0206B	15637.2673154127	2026-01-13 01:07:00.213	1
SA4904DNTS0306A	67812.953552464	2026-01-13 01:07:00.213	1
SA4904DNTS0306B	76461.900777049	2026-01-13 01:07:00.213	1
SA4904DNTS0406A	67388.0221989489	2026-01-13 01:07:00.213	1
SA4904DNTS0406B	39765.0878203772	2026-01-13 01:07:00.213	1
SA4904DNTS0506A	62573.465390527	2026-01-13 01:07:00.213	1
SA4904DNTS0506B	9352.95572537528	2026-01-13 01:07:00.213	1
SA4909-DET-0106A	61962.5514946613	2026-01-13 01:07:00.213	1
SA4909-DET-0106B	574.925643009765	2026-01-13 01:07:00.213	1
SA4909-DNTS0106A	15380.1152878135	2026-01-13 01:07:00.213	1
SA4909-DNTS0106B	8360.07962978308	2026-01-13 01:07:00.213	1
SA4909-EFR-0106A	10178.7281896494	2026-01-13 01:07:00.213	1
SA4909-EFR-0106B	67150.5948689352	2026-01-13 01:07:00.213	1
SA4909-FRS-0106A	19843.9699616883	2026-01-13 01:07:00.213	1
SA4909-FRS-0106B	49952.6728245044	2026-01-13 01:07:00.213	1
SA4913-DET0115A	69098.0997975575	2026-01-13 01:07:00.213	1
SA4913-DET0115B	32004.9026949658	2026-01-13 01:07:00.213	1
SA4913-EFR0115A	59751.2216057837	2026-01-13 01:07:00.213	1
